20210901T,51.00,19.14,7.42,0,22.16
20211201T,51.00,18.02,8.17,0,22.53
20220301T,51.00,18.64,8.07,0,22.01
20220601T,51.00,18.70,8.83,0,21.19
20220901T,51.00,19.46,8.99,0,20.25
20221201T,51.00,21.11,7.55,0,20.05
20230301T,51.00,21.50,7.34,0,19.87
20230601T,51.00,21.80,7.52,0,19.41
20230901T,51.00,24.08,5.59,0,19.03
20231201T,51.00,24.62,5.60,0,18.50
20240301T,51.00,24.51,5.82,0,18.38
20240601T,51.00,24.44,5.72,0,18.54
