20210901T,42.25,4.97,0.02,0,52.76
20211201T,42.25,6.39,0.02,0,51.34
20220301T,42.25,6.47,0.02,0,51.26
20220601T,42.25,6.47,0.02,0,51.26
20220901T,42.25,6.47,0.01,0,51.26
20221201T,42.25,6.47,0.01,0,51.26
20230301T,44.08,6.26,0.01,0,49.64
20230601T,44.08,6.26,0.01,0,49.64
20230901T,44.08,6.26,0.01,0,49.65
20231201T,44.08,5.72,0.01,0,50.18
20240301T,44.05,5.76,0.01,0,50.16
20240601T,44.05,5.82,0.01,0,50.13
