20211201T,59.61,0.08,0,0,40.09
20220301T,59.61,0.12,0,0,39.26
20220601T,59.61,0.11,0,0,39.28
20220901T,59.62,0.21,0,0,39.18
20221201T,59.62,0.05,0,0,39.33
20230301T,61.45,0.01,0,0,37.53
20230601T,63.07,0.00,0,0,35.93
20230901T,63.07,0.05,0,0,35.87
20231201T,61.38,3.95,0,0,33.68
20240301T,58.52,4.27,0,0,36.54
20240601T,58.52,3.15,0,0,37.79
20240801T,60.97,2.50,0,0,36.09
