20210901T,64.72,0.00,0.01,0,35.27
20211201T,64.72,0.00,0.01,0,35.27
20220301T,64.72,0.10,0.01,0,35.17
20220601T,64.73,0.06,0.01,0,35.20
20220901T,64.72,0.11,0.01,0,35.15
20221201T,64.72,0.17,0.00,0,35.11
20230301T,64.72,0.09,0.00,0,35.19
20230601T,64.72,0.03,0.00,0,35.25
20230901T,64.72,0.09,0.00,0,35.18
20231201T,64.72,0.09,0.00,0,35.20
20240301T,64.72,0.45,0.00,0,34.83
20240601T,64.72,0.38,0.00,0,34.90
