20211201T,70.45,0.00,0,0,29.55
20220301T,70.45,0.00,0,0,29.55
20220601T,70.45,0.00,0,0,29.55
20220901T,70.45,0.00,0,0,29.55
20221201T,70.45,0.00,0,0,29.55
20230301T,51.53,8.65,0,0,39.82
20230601T,51.53,8.65,0,0,39.81
20230901T,45.35,4.88,0,0,49.76
20231201T,36.84,4.87,0,0,58.29
20240301T,36.84,1.38,0,0,61.78
20240601T,36.84,0.00,0,0,63.16
20240901T,36.84,0.00,0,0,63.16
