20211201T,32.86,0.53,9.40,0,57.21
20220301T,32.86,0.35,9.41,0,57.38
20220601T,32.86,0.11,9.40,0,57.63
20220901T,32.86,0.00,9.40,0,57.71
20221201T,32.86,0.00,9.40,0,57.71
20230301T,32.86,0.00,9.40,0,57.72
20230601T,32.39,0.00,9.27,0,58.32
20230901T,32.39,0.00,9.27,0,58.32
20231201T,32.39,0.00,9.27,0,58.35
20240301T,29.64,8.48,8.48,0,53.39
20240601T,29.64,8.48,8.41,0,53.46
20240801T,32.71,8.12,7.39,0,51.79
