20211201T,40.27,29.06,9.28,0,21.40
20220301T,40.27,28.11,9.18,0,22.44
20220601T,40.31,26.88,8.75,0,24.05
20220901T,40.31,26.44,13.89,0,19.36
20221201T,40.31,27.10,11.49,0,21.11
20230301T,40.31,23.91,13.55,0,22.24
20230601T,40.32,24.20,12.66,0,22.84
20230901T,40.31,29.69,13.07,0,16.91
20231201T,40.31,28.29,14.67,0,16.73
20240301T,40.31,25.98,15.83,0,17.87
20240601T,39.87,28.42,15.73,0,15.99
20240901T,39.79,26.39,17.80,0,16.02
