20211201T,54.38,0.17,9.77,0,35.67
20220301T,54.28,0.28,8.08,0,37.37
20220601T,54.27,0.10,7.91,0,37.72
20220901T,54.28,0.07,7.91,0,37.75
20221201T,54.27,0.07,7.39,0,38.27
20230301T,52.14,7.83,6.21,0,33.82
20230601T,52.12,7.98,5.94,0,33.96
20230901T,52.02,9.69,5.93,0,32.35
20231201T,51.96,10.09,5.94,0,32.02
20240301T,51.89,10.06,5.91,0,32.13
20240601T,51.79,10.00,5.90,0,32.31
20240701T,53.59,9.62,5.66,0,31.13
