20210301T,62.99,0.00,0,0,37.01
20210901T,62.99,0.00,0,0,37.01
20220301T,62.99,0.00,0,0,37.02
20220601T,58.18,0.00,0,0,41.82
20220901T,58.18,0.00,0,0,41.82
20221201T,58.18,0.00,0,0,41.81
20230301T,58.18,0.00,0,0,41.82
20230601T,58.18,0.00,0,0,41.82
20230901T,58.18,4.85,0,0,36.97
20231201T,50.79,11.13,0,0,38.08
20240301T,45.80,13.88,0,0,40.31
20240601T,48.16,0.03,0,0,51.81
