20211201T,72.57,0,0,0,27.43
20220301T,72.57,0,0,0,27.43
20220601T,72.57,0,0,0,27.43
20220901T,72.57,0,0,0,27.43
20221201T,72.57,0,0,0,27.42
20230301T,72.57,0,0,0,27.43
20230601T,72.57,0,0,0,27.42
20230901T,72.57,0,0,0,27.44
20231201T,72.57,0,0,0,27.43
20240301T,72.57,0,0,0,27.43
20240601T,72.57,0,0,0,27.43
20240901T,72.78,0,0,0,27.22
