20210901T,58.78,0.00,0,0,41.22
20211201T,58.78,0.00,0,0,41.21
20220301T,58.78,0.00,0,0,41.21
20220601T,57.59,0.00,0,0,42.42
20220901T,57.59,0.00,0,0,42.41
20221201T,57.59,0.66,0,0,41.75
20230301T,57.59,0.00,0,0,42.41
20230601T,57.59,0.00,0,0,42.41
20230901T,57.69,0.00,0,0,42.31
20231201T,57.69,0.00,0,0,42.31
20240301T,57.69,0.00,0,0,42.31
20240601T,55.76,0.00,0,0,44.23
