20210901T,53.35,0.00,1.24,0,45.40
20211201T,53.35,0.00,1.24,0,45.40
20220301T,53.84,0.03,1.24,0,44.89
20220601T,53.84,0.00,1.25,0,44.91
20220901T,53.85,0.06,1.24,0,44.84
20221201T,53.84,0.10,1.24,0,44.82
20230301T,53.84,0.05,1.24,0,44.85
20230601T,53.84,0.00,1.24,0,44.90
20230901T,53.84,0.00,1.24,0,44.91
20231201T,53.84,0.00,1.26,0,44.90
20240301T,53.84,0.00,1.24,0,44.91
20240601T,53.84,0.06,1.24,0,44.85
