20210901T,61.03,0,0,0,38.97
20220301T,61.03,0,0,0,38.97
20220901T,61.03,0,0,0,38.97
20230301T,61.12,0,0,0,38.88
20230901T,55.62,0,0,0,44.38
20240301T,56.22,0,0,0,43.78
20240901T,56.20,0,0,0,43.80
