20211201T,43.78,0.75,0.16,0,55.31
20220301T,44.25,0.53,0.14,0,55.07
20220601T,44.25,0.50,0.13,0,55.11
20220901T,44.25,0.51,0.14,0,55.09
20221201T,44.29,0.34,0.14,0,55.22
20230301T,44.29,0.41,0.14,0,55.15
20230601T,44.49,0.34,0.14,0,55.03
20230901T,44.49,0.39,0.35,0,54.78
20231201T,44.49,0.48,0.14,0,54.88
20240301T,44.49,0.84,1.20,0,53.47
20240601T,44.49,0.68,0.14,0,54.68
20240901T,44.49,1.31,0.22,0,53.98
